t i j k u[t]
745 6 12 17 -0.0532565
746 6 12 18 -0.151866
747 6 12 19 -0.15806649999999997
748 6 12 20 -0.04072655
749 6 13 14 0.1075775
750 6 13 15 0.25838999999999995
751 6 13 16 0.147745
752 6 13 17 -0.085575
753 6 13 18 0.0009344999999999992
754 6 13 19 -0.11856099999999999
755 6 13 20 -0.1167455
756 6 14 15 0.18747499999999997
757 6 14 16 -0.03174
758 6 14 17 -0.153586
759 6 14 18 -0.19369799999999998
760 6 14 19 -0.20221535
761 6 14 20 -0.3219805
762 6 15 16 -0.20125599999999996
763 6 15 17 -0.44827399999999995
764 6 15 18 -0.332451
765 6 15 19 -0.1615015
766 6 15 20 -0.19711599999999999
767 6 16 17 -0.0903395
768 6 16 18 -0.123621
769 6 16 19 -0.2198915
770 6 16 20 0.03767299999999999
771 6 17 18 0.139503
772 6 17 19 -0.0618325
773 6 17 20 0.1683135
774 6 18 19 -0.1777755
775 6 18 20 0.1511755
776 6 19 20 -0.07446900000000001
777 7 8 9 0.019239000000000006
778 7 8 10 -0.164509
779 7 8 11 -0.052805300000000006
780 7 8 12 -0.040755000000000006
781 7 8 13 0.16149499999999997
782 7 8 14 -0.2877705
783 7 8 15 -0.24053449999999996
784 7 8 16 0.25831099999999996
785 7 8 17 -0.13809100000000002
786 7 8 18 -0.100479
787 7 8 19 0.030764499999999993
788 7 8 20 0.059929
789 7 9 10 0.003941000000000005
790 7 9 11 0.1297547
791 7 9 12 -0.135654
792 7 9 13 0.08371100000000001
793 7 9 14 -0.018147
794 7 9 15 0.1879865
795 7 9 16 -0.10901299999999997
796 7 9 17 0.019363499999999995
797 7 9 18 0.007335000000000002
798 7 9 19 0.1344615
799 7 9 20 -0.143485
800 7 10 11 0.0978872
801 7 10 12 0.13768
802 7 10 13 0.18546849999999998
803 7 10 14 0.15216949999999999
804 7 10 15 0.0450605
805 7 10 16 0.207228
806 7 10 17 0.034934
807 7 10 18 -0.04881899999999999
808 7 10 19 0.09853999999999999
