t i j k u[t]
1001 10 14 16 -0.0861825
1002 10 14 17 0.022251999999999997
1003 10 14 18 -0.030394849999999998
1004 10 14 19 0.073305
1005 10 14 20 0.024175000000000006
1006 10 15 16 -0.321345
1007 10 15 17 0.029033000000000003
1008 10 15 18 -0.004540499999999991
1009 10 15 19 -0.15075499999999994
1010 10 15 20 -0.0887515
1011 10 16 17 0.15786299999999998
1012 10 16 18 0.058856
1013 10 16 19 0.04267500000000001
1014 10 16 20 0.13029
1015 10 17 18 0.07782649999999999
1016 10 17 19 0.282047
1017 10 17 20 -0.03711739999999999
1018 10 18 19 0.11488050000000001
1019 10 18 20 -0.11302449999999997
1020 10 19 20 -0.05133
1021 11 12 13 -0.11712499999999995
1022 11 12 14 -0.14232
1023 11 12 15 -0.14517999999999998
1024 11 12 16 -0.21305499999999997
1025 11 12 17 0.06509500000000001
1026 11 12 18 -0.04867499999999999
1027 11 12 19 -0.28682949999999996
1028 11 12 20 -0.15387999999999996
1029 11 13 14 -0.0024300000000000207
1030 11 13 15 0.06094500000000002
1031 11 13 16 0.026244999999999984
1032 11 13 17 0.31145999999999996
