t i j k u[t]
620 5 9 10 0.07322000000000002
621 5 9 11 -0.230467
622 5 9 12 0.011511550000000006
623 5 9 13 -0.12490550000000003
624 5 9 14 0.11642000000000004
625 5 9 15 -0.09796400000000002
626 5 9 16 -0.07079
627 5 9 17 -0.03552475
628 5 9 18 -0.1254605
629 5 9 19 0.040577500000000016
630 5 9 20 0.13578050000000003
631 5 10 11 -0.23354200000000006
632 5 10 12 -0.23095845000000004
633 5 10 13 -0.16961050000000005
634 5 10 14 -0.12536500000000003
635 5 10 15 -0.150315
636 5 10 16 -0.3493050000000001
637 5 10 17 -0.05948950000000001
638 5 10 18 -0.3025515000000001
639 5 10 19 -0.030860999999999996
640 5 10 20 0.12010149999999999
641 5 11 12 0.022751050000000002
642 5 11 13 0.014188
643 5 11 14 0.09584100000000002
644 5 11 15 -0.08547800000000003
645 5 11 16 -0.083791
646 5 11 17 0.13796700000000003
647 5 11 18 0.0902455
648 5 11 19 0.15718200000000004
649 5 11 20 0.40179700000000007
650 5 12 13 -0.003123050000000003
651 5 12 14 0.11720245000000001
652 5 12 15 0.024151450000000005
653 5 12 16 -0.09026555000000003
654 5 12 17 0.07227695
655 5 12 18 0.07141695000000002
656 5 12 19 0.11609845000000003
657 5 12 20 0.11332345
658 5 13 14 0.02432049999999999
659 5 13 15 0.03909050000000001
660 5 13 16 -0.08513844999999999
661 5 13 17 0.1007355
662 5 13 18 -0.051104400000000015
663 5 13 19 0.05341950000000001
664 5 13 20 0.35609050000000003
665 5 14 15 -0.010985000000000002
666 5 14 16 -0.18581800000000004
667 5 14 17 -0.08535350000000001
668 5 14 18 -0.23412150000000007
669 5 14 19 -0.09562000000000001
670 5 14 20 -0.06870000000000002
671 5 15 16 -0.16255
672 5 15 17 0.021098500000000003
673 5 15 18 -0.011600000000000003
674 5 15 19 0.041214000000000015
675 5 15 20 0.034585000000000005
676 5 16 17 0.19482000000000002
677 5 16 18 0.011018000000000002
678 5 16 19 0.3914050000000001
679 5 16 20 0.34160500000000005
680 5 17 18 -0.1497015
681 5 17 19 0.006169500000000007
682 5 17 20 0.1897435
683 5 18 19 -0.08312850000000002
684 5 18 20 0.11459150000000003
685 5 19 20 0.1245165
686 6 7 8 0.16429150000000003
687 6 7 9 0.09649500000000001
688 6 7 10 0.009438499999999996
689 6 7 11 0.034525450000000006
690 6 7 12 0.19797600000000004
691 6 7 13 -0.08054600000000002
692 6 7 14 0.15862450000000003
693 6 7 15 0.08916400000000001
694 6 7 16 0.0705394
695 6 7 17 0.11488500000000001
696 6 7 18 0.11060800000000001
697 6 7 19 -0.22166000000000005
698 6 7 20 0.11256000000000001
699 6 8 9 -0.16219500000000003
700 6 8 10 -0.1784515
701 6 8 11 -0.041535050000000004
702 6 8 12 -0.19900900000000002
703 6 8 13 -0.151736
704 6 8 14 -0.08426500000000002
705 6 8 15 0.04826800000000001
706 6 8 16 -0.22756410000000002
707 6 8 17 0.06606500000000001
708 6 8 18 -0.14882100000000004
709 6 8 19 -0.2526225
710 6 8 20 -0.005618999999999994
711 6 9 10 -0.07191500000000002
712 6 9 11 -0.20982455000000005
713 6 9 12 0.03189600000000001
714 6 9 13 -0.11817100000000001
715 6 9 14 0.06337000000000001
716 6 9 15 -0.10200600000000001
717 6 9 16 0.0006359000000000004
718 6 9 17 0.010460250000000006
719 6 9 18 -0.11438350000000001
720 6 9 19 -0.19563750000000002
721 6 9 20 0.029835500000000008
722 6 10 11 -0.06776455000000002
723 6 10 12 -0.06543900000000001
724 6 10 13 -0.017740999999999996
725 6 10 14 -0.033280000000000004
726 6 10 15 -0.009222
727 6 10 16 -0.1327441
728 6 10 17 0.13163050000000004
729 6 10 18 -0.1463395
730 6 10 19 -0.12194100000000001
731 6 10 20 0.1592915
732 6 11 12 0.022493050000000007
733 6 11 13 0.00028005000000000114
734 6 11 14 0.02214855
735 6 11 15 -0.11016245000000002
736 6 11 16 -0.033007550000000004
737 6 11 17 0.16330955000000005
738 6 11 18 0.08068005
739 6 11 19 -0.09967545000000001
740 6 11 20 0.2752095500000001
741 6 12 13 -0.016773000000000007
742 6 12 14 0.043768
743 6 12 15 -0.00027500000000000305
744 6 12 16 -0.039224100000000005
745 6 12 17 0.0978775
746 6 12 18 0.062109500000000005
747 6 12 19 -0.14050100000000004
748 6 12 20 -0.013005999999999997
749 6 13 14 -0.03546400000000001
750 6 13 15 0.028314000000000013
751 6 13 16 -0.020447049999999998
752 6 13 17 0.13998600000000003
753 6 13 18 -0.04676190000000001
754 6 13 19 -0.18953000000000003
755 6 13 20 0.24341100000000002
756 6 14 15 0.038023000000000015
757 6 14 16 -0.06134210000000001
758 6 14 17 0.013681500000000006
759 6 14 18 -0.16999450000000002
760 6 14 19 -0.27878500000000006
761 6 14 20 -0.12159500000000001
762 6 15 16 -0.0870821
763 6 15 17 0.07112550000000001
764 6 15 18 0.0035190000000000004
765 6 15 19 -0.19095900000000002
766 6 15 20 -0.067318
767 6 16 17 0.16937910000000003
768 6 16 18 -0.04933090000000001
769 6 16 19 0.0837641
770 6 16 20 0.16423410000000002
771 6 17 18 -0.1846095
772 6 17 19 -0.2760305
773 6 17 20 0.03781350000000001
774 6 18 19 -0.33042050000000006
775 6 18 20 -0.00243049999999998
776 6 19 20 0.2547865
777 7 8 9 -0.09439850000000002
778 7 8 10 -0.023598500000000005
779 7 8 11 0.088231
780 7 8 12 -0.23269350000000005
781 7 8 13 0.09310150000000002
782 7 8 14 -0.07859800000000002
783 7 8 15 0.1233955
784 7 8 16 -0.13381200000000001
785 7 8 17 0.11547150000000002
786 7 8 18 -0.09513750000000001
787 7 8 19 0.13332900000000003
788 7 8 20 0.0461125
789 7 9 10 0.01514150000000001
790 7 9 11 -0.14785500000000004
791 7 9 12 -0.06958500000000001
792 7 9 13 0.05887000000000001
793 7 9 14 0.0012405000000000113
794 7 9 15 -0.09467500000000001
795 7 9 16 0.026591500000000004
796 7 9 17 -0.007929750000000003
797 7 9 18 -0.1284965
798 7 9 19 0.12251750000000004
799 7 9 20 0.013770500000000001
800 7 10 11 -0.09285150000000003
801 7 10 12 -0.25397650000000005
802 7 10 13 0.0722435
803 7 10 14 -0.18246600000000002
804 7 10 15 -0.08894750000000001
805 7 10 16 -0.19384500000000005
806 7 10 17 0.026184
807 7 10 18 -0.247509
808 7 10 19 0.10915750000000003
809 7 10 20 0.056170000000000005
810 7 11 12 -0.14095750000000004
811 7 11 13 0.11535150000000002
812 7 11 14 -0.1019505
813 7 11 15 -0.16480100000000003
814 7 11 16 -0.06902150000000001
815 7 11 17 0.08295000000000001
816 7 11 18 0.004597499999999989
817 7 11 19 0.15651000000000004
818 7 11 20 0.19717500000000004
819 7 12 13 0.26174900000000006
820 7 12 14 0.08311950000000001
821 7 12 15 0.10853700000000004
822 7 12 16 0.08821250000000001
823 7 12 17 0.1809685
